NCT00117780,Inclusion,hba1c = 7.5% and = 10%,<VL Label=hba1c Source=ngram>hba1c</VL> <VML Logic=equal Unit=%>7.5</VML> and <VML Logic=equal Unit=%>10</VML>,"[['hba1c', '=', '7.5', '%'], ['hba1c', '=', '10', '%']]"
NCT00118937,Inclusion,hba1c > 8.5% for more than one year prior to enrolment.,<VL Label=hba1c Source=ngram>hba1c</VL> <VML Logic=greater Unit=%>8.5</VML> for more than one year prior to enrolment.,"[['hba1c', '>', '8.5', '%']]"
NCT00118937,Inclusion,diabetes-duration > 5 years.,<VL Label=diabetes-duration Source=ngram>diabetes-duration</VL> <VML Logic=greater Unit=years>5</VML>.,"[['diabetes-duration', '>', '5', 'years']]"
NCT00118937,Inclusion,age at onset of diabetes < 35 years,<VL Label=age Source=UMLS>age</VL> at onset of diabetes <VML Logic=lower Unit=years>35</VML>,"[['age', '<', '35', 'years']]"
NCT00118937,Inclusion,fasting c-peptide < 300 pmol/l,<VL Label=fasting c-peptide Source=ngram>fasting c-peptide</VL> <VML Logic=lower Unit=pmol/l>300</VML>,"[['fasting c-peptide', '<', '300', 'pmol/l']]"
NCT00118937,Inclusion,age > 18 years at enrolment.,<VL Label=age Source=UMLS>age</VL> <VML Logic=greater Unit=years>18</VML> at enrolment.,"[['age', '>', '18', 'years']]"
NCT00118976,Inclusion,diabetic nephropathy (2 out of 3 consecutive 24 hour urinary samples with albumin excretion > 300 mg/24hour and diabetic retinopathy in the absence of signs of other kidney or urinary tract disease) 27 or diabetic glomerulosclerosis verified by biopsy.,<VL Label=diabetic nephropathy Source=ngram>diabetic nephropathy</VL> ( <VML Logic=equal Unit=>2</VML> out of <VML Logic=equal Unit=>3</VML> consecutive <VML Logic=equal Unit=hour>24</VML> urinary samples with albumin excretion <VML Logic=greater Unit=mg>300</VML> / <VML Logic=equal Unit=hour>24</VML> and diabetic retinopathy in the absence of signs of other kidney or urinary tract disease ) <VML Logic=equal Unit=>27</VML> or diabetic glomerulosclerosis verified by biopsy.,"[['diabetic nephropathy', '=', '2', ''], ['diabetic nephropathy', '=', '3', ''], ['diabetic nephropathy', '=', '24', 'hour'], ['diabetic nephropathy', '>', '300', 'mg'], ['diabetic nephropathy', '=', '24', 'hour'], ['diabetic nephropathy', '=', '27', '']]"
NCT00118976,Inclusion,hypertension: blood pressure > 135 mmhg systolic and/or 85 mm hg diastolic repeatedly.,hypertension: blood <VL Label=pressure Source=UMLS>pressure</VL> <VML Logic=greater Unit=mmhg>135</VML> systolic and / or <VML Logic=equal Unit=mm hg>85</VML> <VL Label=diastole Source=UMLS>diastolic</VL> repeatedly.,"[['pressure', '>', '135', 'mmhg'], ['pressure', '=', '85', 'mm hg']]"
NCT00118976,Inclusion,age from 18 to 70 years.,<VL Label=age Source=UMLS>age</VL> <VML Logic=greater_equal Unit=years>18</VML> - <VML Logic=lower_equal Unit=years>70</VML>.,"[['age', '>=', '18', 'years'], ['age', '<=', '70', 'years']]"
NCT00118976,Exclusion,age < 18 years or > 70 years.,<VL Label=age Source=UMLS>age</VL> <VML Logic=lower Unit=years>18</VML> or <VML Logic=greater Unit=years>70</VML>.,"[['age', '<', '18', 'years'], ['age', '>', '70', 'years']]"
NCT00118976,Exclusion,blood pressure > 180 - 105 mm hg,blood <VL Label=pressure Source=UMLS>pressure</VL> <VML Logic=greater Unit=mm hg>180</VML> - <VML Logic=greater Unit=mm hg>105</VML>,"[['pressure', '>', '180', 'mm hg'], ['pressure', '>', '105', 'mm hg']]"
NCT00118976,Exclusion,gfr < 30 ml/min/1.73 m,<VL Label=gfr Source=ngram>gfr</VL> <VML Logic=lower Unit=ml/min>30</VML> / <VML Logic=equal Unit=m>1.73</VML>,"[['gfr', '<', '30', 'ml/min'], ['gfr', '=', '1.73', 'm']]"
NCT00118976,Exclusion,serum potassium > 4.8 mmol/ l,<VL Label=serum potassium result Source=UMLS>serum potassium</VL> <VML Logic=greater Unit=mmol/l>4.8</VML>,"[['serum potassium result', '>', '4.8', 'mmol/l']]"
NCT00118976,Exclusion,chronic use of non steroid inflammatory drugs or aspirin (above 1 g/day),<VL Label=chronic use of non steroid inflammatory drugs or aspirin Source=ngram>chronic use of non steroid inflammatory drugs or aspirin</VL> ( <VML Logic=greater Unit=g/day>1</VML> ) ,"[['chronic use of non steroid inflammatory drugs or aspirin', '>', '1', 'g/day']]"
NCT00119041,Inclusion,2) a1c > 7.0%,2 ) <VL Label=a1c Source=ngram>a1c</VL> <VML Logic=greater Unit=%>7.0</VML>,"[['a1c', '>', '7.0', '%']]"
NCT00119041,Inclusion,or 3) fasting glucose levels > 130 mg/dl,or <VML Logic=equal Unit=>3</VML> ) fasting <VL Label=glucose level - finding Source=UMLS>glucose levels</VL> <VML Logic=greater Unit=mg/dl>130</VML>,"[['glucose level - finding', '=', '3', ''], ['glucose level - finding', '>', '130', 'mg/dl']]"
NCT00119041,Inclusion,and 4) referred to see a consultant and are seen during the active intervention phase,and <VML Logic=equal Unit=>4</VML> ) <VL Label=referred to see a consultant and are seen during the active intervention phase Source=ngram>referred to see a consultant and are seen during the active intervention phase</VL>,"[['referred to see a consultant and are seen during the active intervention phase', '=', '4', '']]"
NCT00119041,Exclusion,"1) primary care obtained at more than one site (based on stop codes with evidence of more than 1 cboc involved in care during the last 6 months) and 2) documented dementia, aphasia and psychosis.","1 ) <VL Label=primary care obtained at more than one site Source=ngram>primary care obtained at more than one site</VL> ( based on stop codes with evidence of <VML Logic=greater Unit=>1</VML> cboc involved in care <VML Logic=lower_equal Unit=last months>6</VML> ) and <VML Logic=equal Unit=>2</VML> ) documented dementia, aphasia and psychosis.","[['primary care obtained at more than one site', '>', '1', ''], ['primary care obtained at more than one site', '<=', '6', 'last months'], ['primary care obtained at more than one site', '=', '2', '']]"
NCT00129259,Inclusion,diagnosis of type 1 diabetes (according to american diabetes association [ada] criteria) within the 8 weeks prior to study entry,diagnosis of type 1 diabetes ( <VL Label=according to american diabetes association Source=ngram>according to american diabetes association</VL> [ ada ] criteria ) <VML Logic=lower Unit=weeks>8</VML> prior to study entry,"[['according to american diabetes association', '<', '8', 'weeks']]"
NCT00129259,Inclusion,weigh at least 25 kg (55 lbs),<VL Label=weigh Source=ngram>weigh</VL> <VML Logic=greater_equal Unit=kg>25</VML> ,"[['weigh', '>=', '25', 'kg']]"
NCT00129259,Inclusion,insulin autoantibodies assessed within 10 days of any insulin use or anti-glutamic acid decarboxylase (gad) autoantibodies or anti-ica512/ia-2 autoantibodies,<VL Label=insulin autoantibodies assessed Source=ngram>insulin autoantibodies assessed</VL> <VML Logic=lower Unit=days>10</VML> of any insulin use or anti-glutamic acid decarboxylase ( gad ) autoantibodies or anti-ica512 / ia - 2 autoantibodies,"[['insulin autoantibodies assessed', '<', '10', 'days']]"
NCT00129259,Exclusion,participation in another investigational clinical trial within the 6 weeks prior to study entry,<VL Label=participation in another investigational clinical trial Source=ngram>participation in another investigational clinical trial</VL> <VML Logic=lower Unit=weeks>6</VML> prior to study entry,"[['participation in another investigational clinical trial', '<', '6', 'weeks']]"
NCT00130481,Inclusion,type 1 diabetes mellitus (t1dm) or type 2 diabetes mellitus (t2dm) for more than 1 year,type 1 diabetes mellitus ( t1dm ) or <VL Label=type 2 diabetes mellitus Source=ngram>type 2 diabetes mellitus</VL> ( t2dm ) for <VML Logic=greater Unit=year>1</VML>,"[['type 2 diabetes mellitus', '>', '1', 'year']]"
NCT00130481,Inclusion,age 10-18 years.,<VL Label=age Source=UMLS>age</VL> <VML Logic=greater_equal Unit=years>10</VML> - <VML Logic=lower_equal Unit=years>18</VML>.,"[['age', '>=', '10', 'years'], ['age', '<=', '18', 'years']]"
NCT00131755,Inclusion,age between 18-40 years,<VL Label=age Source=UMLS>age</VL> <VML Logic=greater_equal Unit=years>18</VML> - <VML Logic=lower_equal Unit=years>40</VML>,"[['age', '>=', '18', 'years'], ['age', '<=', '40', 'years']]"
NCT00131755,Inclusion,c-peptide >0.2 nmol/l,<VL Label=c-peptide Source=ngram>c-peptide</VL> <VML Logic=greater Unit=nmol/l>0.2</VML>,"[['c-peptide', '>', '0.2', 'nmol/l']]"
NCT00133809,Inclusion,type 1 diabetes mellitus diagnosed > 5 years previously,<VL Label=type 1 diabetes mellitus diagnosed Source=ngram>type 1 diabetes mellitus diagnosed</VL> <VML Logic=greater Unit=years>5</VML> previously,"[['type 1 diabetes mellitus diagnosed', '>', '5', 'years']]"
NCT00133809,Inclusion,body mass index less than or equal to 26,<VL Label=body mass index (bmi) Source=UMLS>body mass index</VL> <VML Logic=lower_equal Unit=>26</VML> ,"[['body mass index (bmi)', '<=', '26', '']]"
NCT00133809,Inclusion,18 to 65 years of age,<VML Logic=greater_equal Unit=years>18</VML> - <VML Logic=lower_equal Unit=years>65</VML> of <VL Label=age Source=UMLS>age</VL>,"[['age', '>=', '18', 'years'], ['age', '<=', '65', 'years']]"
NCT00133809,Inclusion,checking and recording blood sugars at least 3 times per day,<VL Label=checking and recording blood sugars Source=ngram>checking and recording blood sugars</VL> <VML Logic=greater_equal Unit=times/day>3</VML>,"[['checking and recording blood sugars', '>=', '3', 'times/day']]"
NCT00133809,Inclusion,intensive insulin therapy (injecting insulin at least 3 times a day or using an insulin pump),<VL Label=intensive insulin therapy Source=ngram>intensive insulin therapy</VL> ( injecting insulin <VML Logic=greater_equal Unit=times/day>3</VML> or using an insulin pump ) ,"[['intensive insulin therapy', '>=', '3', 'times/day']]"
NCT00133809,Exclusion,baseline hemoglobin < 11.4 gm/dl in women,<VL Label=baseline hemoglobin Source=ngram>baseline hemoglobin</VL> <VML Logic=lower Unit=gm/dl>11.4</VML> in women,"[['baseline hemoglobin', '<', '11.4', 'gm/dl']]"
NCT00133809,Exclusion,< 12.9 gm/dl in men., <VML Logic=lower Unit=gm/dl>12.9</VML> in <VL Label=men Source=ngram>men</VL>.,"[['men', '<', '12.9', 'gm/dl']]"
NCT00133809,Exclusion,presence of hla panel reactive antibodies > 20%,<VL Label=presence of hla panel reactive antibodies Source=ngram>presence of hla panel reactive antibodies</VL> <VML Logic=greater Unit=%>20</VML>,"[['presence of hla panel reactive antibodies', '>', '20', '%']]"
NCT00133809,Exclusion,evidence of insulin resistance (insulin requirement > 1.2 units/kg/day),<VL Label=evidence of insulin resistance Source=ngram>evidence of insulin resistance</VL> ( insulin requirement <VML Logic=greater Unit=units/kg>1.2</VML> / day ) ,"[['evidence of insulin resistance', '>', '1.2', 'units/kg']]"
NCT00135915,Inclusion,type 1 diabetes for > 5 years,<VL Label=type 1 diabetes Source=ngram>type 1 diabetes</VL> for <VML Logic=greater Unit=years>5</VML>,"[['type 1 diabetes', '>', '5', 'years']]"
NCT00135915,Exclusion,type i diabetes < 5 years,<VL Label=type i diabetes Source=ngram>type i diabetes</VL> <VML Logic=lower Unit=years>5</VML>,"[['type i diabetes', '<', '5', 'years']]"
NCT00140543,Inclusion,"male or female patients, of 18 to 55 years of age, with end-stage, c-peptide-negative, type 1-diabetic nephropathy.","male or female patients, <VML Logic=greater_equal Unit=years>18</VML> - <VML Logic=lower_equal Unit=years>55</VML> of <VL Label=age Source=UMLS>age</VL>, with end-stage, c-peptide-negative, type 1-diabetic nephropathy.","[['age', '>=', '18', 'years'], ['age', '<=', '55', 'years']]"
NCT00140543,Inclusion,female patients of childbearing age must have a negative pregnancy test and must agree to maintain effective birth control practice throughout the study period (3 years).,female patients of childbearing age must have a <VL Label=pregnancy test negative Source=UMLS>negative pregnancy test</VL> and must agree to maintain effective birth control practice throughout the study period ( <VML Logic=equal Unit=years>3</VML> ) .,"[['pregnancy test negative', '=', '3', 'years']]"
NCT00140543,Exclusion,"patient is known for active liver disease or has significant liver disease, defined by asat and alat serum levels greater than 3 times the upper limit of normal.","<VL Label=patient is known for active liver disease or has significant liver disease Source=ngram>patient is known for active liver disease or has significant liver disease</VL>, defined by asat and alat serum levels <VML Logic=greater Unit=times the upper limit of normal>3</VML>.","[['patient is known for active liver disease or has significant liver disease', '>', '3', 'times the upper limit of normal']]"
NCT00140543,Exclusion,patient has been included in another clinical trial protocol for any investigational drug within 4 weeks prior to randomisation.,<VL Label=patient has been included in another clinical trial protocol for any investigational drug Source=ngram>patient has been included in another clinical trial protocol for any investigational drug</VL> <VML Logic=lower Unit=weeks>4</VML> prior to randomisation.,"[['patient has been included in another clinical trial protocol for any investigational drug', '<', '4', 'weeks']]"
NCT00140543,Exclusion,donor is older than 55 years of age.,donor is <VML Logic=greater Unit=years>55</VML> of <VL Label=age Source=UMLS>age</VL>.,"[['age', '>', '55', 'years']]"
NCT00141986,Inclusion,"hla genotypes that increase risk of type 1 diabetes: heterozygous for drb1*03, dqa1*0501, dqb1*0201 / drb1*04, dqa1*03011, dqb1*0302 (drb1*04 *0403 or related alleles) or homozygous for drb1*03, dqa1*0501, dqb1*0201 or homozygous for drb1*04, dqa1*03011, dqb1*0302 (drb1*04 *0403 or related alleles).","<VL Label=hla genotypes that increase risk of type 1 diabetes Source=ngram>hla genotypes that increase risk of type 1 diabetes</VL>: heterozygous for drb1*<VML Logic=equal Unit=>03</VML> , dqa1*<VML Logic=equal Unit=>0501</VML> , dqb1*<VML Logic=equal Unit=>0201</VML>  / drb1*<VML Logic=equal Unit=>04</VML> , dqa1*<VML Logic=equal Unit=>03011</VML> , dqb1*<VML Logic=equal Unit=>0302</VML>  ( drb1*<VML Logic=equal Unit=>04</VML> *<VML Logic=equal Unit=>0403</VML> or related alleles ) or homozygous for drb1*<VML Logic=equal Unit=>03</VML> , dqa1*<VML Logic=equal Unit=>0501</VML> , dqb1*<VML Logic=equal Unit=>0201</VML> or homozygous for drb1*<VML Logic=equal Unit=>04</VML> , dqa1*<VML Logic=equal Unit=>03011</VML> , dqb1*<VML Logic=equal Unit=>0302</VML>  ( drb1*<VML Logic=equal Unit=>04</VML> *<VML Logic=equal Unit=>0403</VML> or related alleles ) .","[['hla genotypes that increase risk of type 1 diabetes', '=', '03', ''], ['hla genotypes that increase risk of type 1 diabetes', '=', '0501', ''], ['hla genotypes that increase risk of type 1 diabetes', '=', '0201', ''], ['hla genotypes that increase risk of type 1 diabetes', '=', '04', ''], ['hla genotypes that increase risk of type 1 diabetes', '=', '03011', ''], ['hla genotypes that increase risk of type 1 diabetes', '=', '0302', ''], ['hla genotypes that increase risk of type 1 diabetes', '=', '04', ''], ['hla genotypes that increase risk of type 1 diabetes', '=', '0403', ''], ['hla genotypes that increase risk of type 1 diabetes', '=', '03', ''], ['hla genotypes that increase risk of type 1 diabetes', '=', '0501', ''], ['hla genotypes that increase risk of type 1 diabetes', '=', '0201', ''], ['hla genotypes that increase risk of type 1 diabetes', '=', '04', ''], ['hla genotypes that increase risk of type 1 diabetes', '=', '03011', ''], ['hla genotypes that increase risk of type 1 diabetes', '=', '0302', ''], ['hla genotypes that increase risk of type 1 diabetes', '=', '04', ''], ['hla genotypes that increase risk of type 1 diabetes', '=', '0403', '']]"
